,url,SalePrice,Address,Neighborhood,Type,YearBlt,LotSize,int_lot,bedrooms,bathrooms,full_brs,1/2_brs,kitchen_level,kitchen_area,kitchen_misc,family_desc,family_level,family_area,famly_misc,dining_desc,dining_level,dining_area,dining_misc,living_desc,living_level,basement_area,basement_qual,flooring_desc,heat_desc,cooling_desc,appliances,interior_desc,interior_door,Total_spaces,Parking_features,Garage_spaces,Covered_spaces,Lot_size2,Lot_features,Property_levels,patio/porch_feature,Zoning,Structure_style,Property_SubType,Construction_material,Foundation,Property_condition,New_construction
143,https://www.zillow.com/homedetails/1808-S-State-St-408-Chicago-IL-60616/2070190327_zpid/,"550,000","1808 S State St #408,"," Chicago, IL 60616",Condominium,2021,,--, 3, 2, 2,, Main, 150 , Eating Area-Breakfast Bar,,,,,, Main, 221 , Combined w/ LivRm, Flooring(Hardwood), Main,, None, Hardwood," Natural Gas, Forced Air", Central Air," Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal", Elevator,, 1, Garage - Attached,, 1,,,,,,, Condominium, Brick, Concrete Perimeter,, Yes
144,https://www.zillow.com/homedetails/3550-N-Lake-Shore-Dr-APT-509-Chicago-IL-60657/3715879_zpid/,"164,900","3550 N Lake Shore Dr APT 509,"," Chicago, IL 60657",Condominium,1961,,--, 1, 1, 1,, Main, 90 ," Eating Area-Breakfast Bar, Eating Area-Table Space",,,,,,, 208 , Combined w/ LivRm,, Main,, None,, Natural Gas, 1 (Window/Wall Unit)," Range, Microwave, Refrigerator, Stainless Steel Appliance(s)",,, 1, Garage - Attached,, 1,,,,,,, Condominium," Brick, Glass",,, No
145,https://www.zillow.com/homedetails/1047-W-115th-St-Chicago-IL-60643/2081409795_zpid/,"259,900","1047 W 115th St,"," Chicago, IL 60643",Single Family Residence,2010,"3,123 sqft","1,852", 3, 3, 2, 1, Main, 132 ," Eating Area-Table Space, Pantry-Closet, Granite Counters, SolidSurfaceCounter, Updated Kitchen",,,,," Windows(Blinds),Flooring(Vinyl)", Main, 168 , Combined w/ LivRm," Windows(Blinds,Curtains/Drapes),Flooring(Vinyl)", Main,," Full,Unfinished",," Natural Gas, Forced Air"," Central Air, Zoned"," Range, Microwave, Dishwasher, Refrigerator, Stainless Steel Appliance(s)",,, 2, Garage,, 2," 3,123 sqft",, Two, Deck,,, Single Family Residence, Brick, Concrete Perimeter,, No
146,https://www.zillow.com/homedetails/4831-N-Saint-Louis-Ave-Chicago-IL-60625/3640906_zpid/,"205,000","4831 N Saint Louis Ave,"," Chicago, IL 60625",Single Family Residence,1915,No Data,"1,012", 4, 2, 1, 1, Main, 360 ,,,,,,, Main, 168 ,, Flooring(Hardwood), Main,," Full,Unfinished",, Natural Gas, Central Air,,,, 3, Garage,, 3,,, Two,,,, Single Family Residence, Stucco,,, No
147,https://www.zillow.com/homedetails/3440-Carol-Ln-Northbrook-IL-60062/3349778_zpid/,"519,900","3440 Carol Ln,"," Northbrook, IL 60062",Single Family Residence,1962,"10,454 sqft",--, 5, 3, 3,, Main, 120 , Island, Flooring(Carpet), Basement, 440 ,, Flooring(Hardwood), Main, 252 , Combined w/ LivRm, Flooring(Hardwood), Main,," Full,Finished", Hardwood, Radiant, Central Air," Range, Microwave, Dishwasher, Refrigerator, High End Refrigerator, Washer, Dryer, Disposal, Stainless Steel Appliance(s)",,, 2, Garage - Attached,, 2," 10,454 sqft"," Corner Lot, Forest Preserve Adjacent", Split Level,,,, Single Family Residence," Aluminum Siding, Brick",,, No
148,https://www.zillow.com/homedetails/10111-S-Eleanor-Ave-Palos-Hills-IL-60465/4039342_zpid/,"395,000","10111 S Eleanor Ave,"," Palos Hills, IL 60465",Single Family Residence,1972,"9,147 sqft","1,529", 3, 2, 2,, Main, 180 ," Eating Area-Breakfast Bar, Island", Flooring(Carpet), Lower, 320 ,, Flooring(Hardwood), Main, 240 , Combined w/ LivRm, Flooring(Hardwood), Main,, None,, Natural Gas, Central Air," Cooktop, Built-In Oven",,, 2, Garage - Attached,, 2," 9,147 sqft",, Split Level,,,, Single Family Residence, Brick,,, No
149,https://www.zillow.com/homedetails/4847-S-Lotus-Ave-Chicago-IL-60638/3922681_zpid/,"239,000","4847 S Lotus Ave,"," Chicago, IL 60638",Single Family Residence,1952,"6,298 sqft","1,512", 4, 2, 2,, Main, 156 ,,,,,,,, 240 ,,, Main,," Full,Other",, Other, None," Range, Refrigerator",,, 1, Garage,, 1," 6,298 sqft",, One,,, Ranch, Single Family Residence, Frame,,, No
150,https://www.zillow.com/homedetails/10111-S-Eleanor-Ave-Palos-Hills-IL-60465/4039342_zpid/,"395,000","10111 S Eleanor Ave,"," Palos Hills, IL 60465",Single Family Residence,1972,"9,147 sqft","1,529", 3, 2, 2,, Main, 180 ," Eating Area-Breakfast Bar, Island", Flooring(Carpet), Lower, 320 ,, Flooring(Hardwood), Main, 240 , Combined w/ LivRm, Flooring(Hardwood), Main,, None,, Natural Gas, Central Air," Cooktop, Built-In Oven",,, 2, Garage - Attached,, 2," 9,147 sqft",, Split Level,,,, Single Family Residence, Brick,,, No
151,https://www.zillow.com/homedetails/10111-S-Eleanor-Ave-Palos-Hills-IL-60465/4039342_zpid/,"395,000","10111 S Eleanor Ave,"," Palos Hills, IL 60465",Single Family Residence,1972,"9,147 sqft","1,529", 3, 2, 2,, Main, 180 ," Eating Area-Breakfast Bar, Island", Flooring(Carpet), Lower, 320 ,, Flooring(Hardwood), Main, 240 , Combined w/ LivRm, Flooring(Hardwood), Main,, None,, Natural Gas, Central Air," Cooktop, Built-In Oven",,, 2, Garage - Attached,, 2," 9,147 sqft",, Split Level,,,, Single Family Residence, Brick,,, No
152,https://www.zillow.com/homedetails/8063-W-Prospect-Ct-Niles-IL-60714/3492659_zpid/,"359,000","8063 W Prospect Ct,"," Niles, IL 60714",Single Family Residence,1956,"6,290 sqft",--, 2, 2, 2,, Main, 154 , Eating Area-Table Space, Flooring(Ceramic Tile), Basement, 648 ,, Flooring(Hardwood), Main, 216 ," Separate, L-shaped", Flooring(Hardwood), Main,," Full,Finished", Hardwood," Natural Gas, Forced Air", Central Air," Range, Microwave, Refrigerator, Washer, Dryer",,, 5, Driveway,, 2," 6,290 sqft"," Cul-De-Sac, Landscaped", One, Patio,, Step Ranch, Single Family Residence, Brick,,, No
153,https://www.zillow.com/homedetails/8063-W-Prospect-Ct-Niles-IL-60714/3492659_zpid/,"359,000","8063 W Prospect Ct,"," Niles, IL 60714",Single Family Residence,1956,"6,290 sqft",--, 2, 2, 2,, Main, 154 , Eating Area-Table Space, Flooring(Ceramic Tile), Basement, 648 ,, Flooring(Hardwood), Main, 216 ," Separate, L-shaped", Flooring(Hardwood), Main,," Full,Finished", Hardwood," Natural Gas, Forced Air", Central Air," Range, Microwave, Refrigerator, Washer, Dryer",,, 5, Driveway,, 2," 6,290 sqft"," Cul-De-Sac, Landscaped", One, Patio,, Step Ranch, Single Family Residence, Brick,,, No
154,https://www.zillow.com/homedetails/4938-N-Leonard-Dr-UNIT-3A-Norridge-IL-60706/2081834846_zpid/,"149,900","4938 N Leonard Dr UNIT 3A,"," Norridge, IL 60706",Condominium,No Data,,750, 1, 1, 1,, Main, 136 ,,,,,, Flooring(Hardwood), Main, 240 ,, Flooring(Hardwood), Main,, None, Hardwood, Electric, 2 (Window/Wall Unit),, Open Floorplan,, 2, ,,,,,,,,, Condominium, Brick,,, No
155,https://www.zillow.com/homedetails/4827-N-Washtenaw-Ave-Chicago-IL-60625/3642654_zpid/,"698,000","4827 N Washtenaw Ave,"," Chicago, IL 60625",Single Family Residence,1921,"3,746 sqft","1,650", 0, 2, 1, 1, Main, 196 , Granite Counters,,,,, Flooring(Hardwood), Main, 400 ,, Flooring(Hardwood), Main,," Full,Unfinished",, Steam, 2 (Window/Wall Unit)," Range, Microwave, Dishwasher, Refrigerator, Stainless Steel Appliance(s)",,,, ,,," 3,746 sqft",, Two,,, Bungalow, Single Family Residence, Brick,,, No
156,https://www.zillow.com/homedetails/4938-N-Leonard-Dr-UNIT-3A-Norridge-IL-60706/2081834846_zpid/,"149,900","4938 N Leonard Dr UNIT 3A,"," Norridge, IL 60706",Condominium,No Data,,750, 1, 1, 1,, Main, 136 ,,,,,, Flooring(Hardwood), Main, 240 ,, Flooring(Hardwood), Main,, None, Hardwood, Electric, 2 (Window/Wall Unit),, Open Floorplan,, 2, ,,,,,,,,, Condominium, Brick,,, No
157,https://www.zillow.com/homedetails/230-E-Ontario-St-APT-2403-Chicago-IL-60611/3866965_zpid/,"145,000","230 E Ontario St APT 2403,"," Chicago, IL 60611",Condominium,1969,,675, 1, 1, 1,, Main, 80 , Eating Area-Breakfast Bar,,,,,, Main, 216 , Combined w/ LivRm," Windows(Blinds),Flooring(Carpet)", Main,, None,," Forced Air, Indv Controls", Central Air," Range, Microwave, Dishwasher, Refrigerator", Storage,, 1, Garage - Attached,, 1,,,, Roof Deck,,, Condominium," Brick, Concrete", Concrete Perimeter,, No
158,https://www.zillow.com/homedetails/230-E-Ontario-St-APT-2403-Chicago-IL-60611/3866965_zpid/,"145,000","230 E Ontario St APT 2403,"," Chicago, IL 60611",Condominium,1969,,675, 1, 1, 1,, Main, 80 , Eating Area-Breakfast Bar,,,,,, Main, 216 , Combined w/ LivRm," Windows(Blinds),Flooring(Carpet)", Main,, None,," Forced Air, Indv Controls", Central Air," Range, Microwave, Dishwasher, Refrigerator", Storage,, 1, Garage - Attached,, 1,,,, Roof Deck,,, Condominium," Brick, Concrete", Concrete Perimeter,, No
159,https://www.zillow.com/homedetails/3109-N-Lawndale-Ave-Chicago-IL-60618/3669643_zpid/,"742,000","3109 N Lawndale Ave,"," Chicago, IL 60618",Single Family Residence,No Data,"2,962 sqft","2,607", 4, 4, 3, 1, Main, 132 ," Eating Area-Breakfast Bar, Eating Area-Table Space"," Windows(None),Flooring(Ceramic Tile)", Basement, 384 ,," Windows(None),Flooring(Hardwood)", Main, 192 , Separate," Windows(None),Flooring(Hardwood)", Main,," Full,Finished", Hardwood, Natural Gas, Central Air," Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal, Stainless Steel Appliance(s)", Dry Bar,, 2, Garage,, 2," 2,962 sqft",, Two," Deck, Patio, Porch",, Victorian, Single Family Residence, Other, Concrete Perimeter,, No
160,https://www.zillow.com/homedetails/5845-S-Merrimac-Ave-Chicago-IL-60638/3941107_zpid/,"199,900","5845 S Merrimac Ave,"," Chicago, IL 60638",Single Family Residence,1957,No Data,"1,004", 3, 1, 1,, Main, 154 , Eating Area-Table Space,,,,,,, 247 ,," Windows(All),Flooring(Carpet)", Main,," Full,Unfinished",, Natural Gas, Central Air,,,, 2, Garage,, 2,, Sidewalks, Raised Ranch,,,, Single Family Residence, Brick,,, No
161,https://www.zillow.com/homedetails/8801-S-Morgan-St-Chicago-IL-60620/4121119_zpid/,"314,900","8801 S Morgan St,"," Chicago, IL 60620",Single Family Residence,1920,No Data,"1,800", 4, 3, 3,, Main, 126 ,,, Basement, 300 ,, Flooring(Hardwood), Main, 208 , Separate, Flooring(Hardwood), Main,," Full,Finished",, Natural Gas, Central Air,,,,, ,,,,, One and One Half,,, Bungalow, Single Family Residence, Brick,,, No
162,https://www.zillow.com/homedetails/8801-S-Morgan-St-Chicago-IL-60620/4121119_zpid/,"314,900","8801 S Morgan St,"," Chicago, IL 60620",Single Family Residence,1920,No Data,"1,800", 4, 3, 3,, Main, 126 ,,, Basement, 300 ,, Flooring(Hardwood), Main, 208 , Separate, Flooring(Hardwood), Main,," Full,Finished",, Natural Gas, Central Air,,,,, ,,,,, One and One Half,,, Bungalow, Single Family Residence, Brick,,, No
163,https://www.zillow.com/homedetails/13479-Fox-Hill-Dr-Lemont-IL-60439/4033920_zpid/,"639,900","13479 Fox Hill Dr,"," Lemont, IL 60439",Single Family Residence,2000,0.69 Acres,"3,301", 4, 4, 3, 1, Main, 182 ," Eating Area-Table Space, Island, Custom Cabinetry, Granite Counters, Updated Kitchen",,,,," Windows(Blinds),Flooring(Hardwood)", Main, 234 , Separate," Windows(Blinds),Flooring(Hardwood)", Main,," Full,Finished", Hardwood," Natural Gas, Forced Air, 2+ Sep Heating Systems"," Central Air, Zoned"," Double Oven, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, Cooktop, Humidifier", Vaulted/Cathedral Ceilings,, 3, Garage - Attached,, 3, 0.69 Acres," Cul-De-Sac, Landscaped, Mature Trees", Two," Patio, Brick Paver Patio",, Traditional, Single Family Residence," Brick, Stone", Concrete Perimeter,, No
164,https://www.zillow.com/homedetails/340-E-Randolph-St-APT-1007-Chicago-IL-60601/89890843_zpid/,"924,900","340 E Randolph St APT 1007,"," Chicago, IL 60601",Condominium,2007,,"1,186", 1, 2, 1, 1, Main, 140 ,,,,,, Flooring(Hardwood), Main, 182 ,, Flooring(Hardwood), Main,, None, Hardwood, Electric, Central Air,," Storage, 9' Ceiling", Lever Style Door Handles, 1, Garage - Attached,, 1,," Landscaped, Park Adjacent",,,,, Condominium," Glass, Other", Concrete Perimeter,, No
165,https://www.zillow.com/homedetails/1275-N-Darlington-Cir-Hoffman-Estates-IL-60169/3412082_zpid/,"339,900","1275 N Darlington Cir,"," Hoffman Estates, IL 60169",Single Family Residence,1985,"9,796 sqft","1,638", 3, 3, 2, 1, Main, 90 ,," Windows(Blinds),Flooring(Wood Laminate)", Main, 240 ,," Windows(Blinds),Flooring(Carpet)", Main, 182 , Combined w/ LivRm," Windows(Blinds),Flooring(Carpet)", Main,," None,Slab",," Natural Gas, Forced Air", Central Air," Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, Stainless Steel Appliance(s)", Vaulted/Cathedral Ceilings,, 2, Garage - Attached,, 2," 9,796 sqft",, Two, Brick Paver Patio,, Colonial, Single Family Residence," Vinyl Siding, Brick", Concrete Perimeter,, No
166,https://www.zillow.com/homedetails/2447-N-California-Ave-Chicago-IL-60647/2085039157_zpid/,"750,000","2447 N California Ave,"," Chicago, IL 60647",Multi Family,1892,,--, 8, 4, 4,,,,,,,,,,,,,,,," Full,Finished",," Natural Gas, Forced Air, Space Heater",, Multiple Water Heaters,,, 2, Garage,, 2," 3,049 sqft",,,, MULTI, Greystone, Multi Family,,,, No
167,https://www.zillow.com/homedetails/6511-S-Vernon-Ave-Chicago-IL-60637/3999290_zpid/,"195,000","6511 S Vernon Ave,"," Chicago, IL 60637",Single Family Residence,1928,"2,927 sqft","1,800", 4, 2, 2,, Main, 209 , Updated Kitchen,, Lower, 451 ,, Flooring(Vinyl), Main, 160 , Combined w/ LivRm, Flooring(Hardwood), Main,," Full,Finished,Exterior Access",, Natural Gas, Central Air," Range, Dishwasher, Refrigerator, Freezer",,,, Garage,,," 2,927 sqft",, One and One Half,,, Bungalow, Single Family Residence, Brick,,, No
168,https://www.zillow.com/homedetails/2221-W-Belmont-Ave-304-Chicago-IL-60618/2137487165_zpid/,"515,000","2221 W Belmont Ave #304,"," Chicago, IL 60618",Condominium,2010,,--, 2, 2, 2,, Main, 120 , Galley,,,,, Flooring(Hardwood), Main, 240 , Combined w/ LivRm, Flooring(Hardwood), Main,, None, Hardwood," Natural Gas, Forced Air", Central Air," Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal, Stainless Steel Appliance(s)", 1st Floor Bedroom,, 2, Garage - Attached,, 2,,,,,,, Condominium, Brick, Concrete Perimeter,, No
169,https://www.zillow.com/homedetails/2221-W-Belmont-Ave-304-Chicago-IL-60618/2137487165_zpid/,"515,000","2221 W Belmont Ave #304,"," Chicago, IL 60618",Condominium,2010,,--, 2, 2, 2,, Main, 120 , Galley,,,,, Flooring(Hardwood), Main, 240 , Combined w/ LivRm, Flooring(Hardwood), Main,, None, Hardwood," Natural Gas, Forced Air", Central Air," Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal, Stainless Steel Appliance(s)", 1st Floor Bedroom,, 2, Garage - Attached,, 2,,,,,,, Condominium, Brick, Concrete Perimeter,, No
170,https://www.zillow.com/homedetails/1305-Fairfield-Ct-Wheeling-IL-60090/3283706_zpid/,"335,000","1305 Fairfield Ct,"," Wheeling, IL 60090",Townhouse,1987,No Data,--, 2, 3, 2, 1, Main, 121 ," Eating Area-Table Space, Granite Counters, Pantry",,,,, Flooring(Hardwood), Main, 224 ,, Flooring(Hardwood), Main,," Full,Finished", Hardwood," Natural Gas, Forced Air", Central Air," Range, Microwave, Dishwasher, Refrigerator, High End Refrigerator, Range Hood, Humidifier"," Vaulted/Cathedral Ceilings, Storage, Dining Combo, Granite Counters",, 4, Garage - Attached,, 2,," Common Grounds, Cul-De-Sac, Landscaped",, Patio,,, Townhouse," Aluminum Siding, Vinyl Siding, Steel Siding, Brick", Concrete Perimeter,, No
171,https://www.zillow.com/homedetails/437-W-Roslyn-Pl-Chicago-IL-60614/3726882_zpid/,"1,395,000","437 W Roslyn Pl,"," Chicago, IL 60614",Single Family Residence,1886,"1,720 sqft","3,765", 4, 4, 4,, Second, 238 ," Eating Area-Breakfast Bar, Island", Flooring(Hardwood), Main, 198 ,, Flooring(Hardwood), Second, 527 , Combined w/ LivRm, Flooring(Hardwood), Second, 970 ," Full,English,Finished", Hardwood," Natural Gas, Forced Air, Radiators, 2+ Sep Heating Systems, Zoned"," Central Air, Zoned"," Double Oven, Range, Microwave, Dishwasher, Refrigerator, High End Refrigerator, Washer, Dryer, Disposal, Stainless Steel Appliance(s), Wine Refrigerator"," Dry Bar, Historic/Period Mlwk",, 2, Garage,, 2," 1,720 sqft",, 3 Stories," Deck, Roof Deck",, Row House, Single Family Residence," Stone, Limestone",,, No
172,https://www.zillow.com/homedetails/6030-W-Lawrence-Ave-Chicago-IL-60630/2078586478_zpid/,"625,000","6030 W Lawrence Ave,"," Chicago, IL 60630",Multi Family,No Data,,--, 8, 3, 3,,,,,,,,,,,,,,,," Full,Partially Finished",, Natural Gas,,,,,, ,,," 3,920 sqft",,,,,, Multi Family,,,, No
173,https://www.zillow.com/homedetails/1646-W-Beach-Ave-Chicago-IL-60622/3860047_zpid/,"899,000","1646 W Beach Ave,"," Chicago, IL 60622",Single Family Residence,1991,"2,400 sqft",--, 3, 4, 3, 1, Main, 180 ," Eating Area-Breakfast Bar, Eating Area-Table Space, Pantry-Butler, Pantry-Closet, Custom Cabinetry", Flooring(Ceramic Tile), Lower, 297 ,," Windows(Blinds,Shades),Flooring(Hardwood)", Main, 238 , Separate," Windows(Blinds,Shades),Flooring(Hardwood)", Main,," Full,Finished,Exterior Access"," Hardwood, Heated", Natural Gas, Central Air," Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, Stainless Steel Appliance(s), Wine Refrigerator, Range Hood, Water Purifier"," Vaulted/Cathedral Ceilings, Dry Bar, Walk-In Closet(s)",, 2, Garage,, 2," 2,400 sqft", Corner Lot, Two, Deck,, Tri-Level, Single Family Residence," Vinyl Siding, Cedar, Frame", Concrete Perimeter,, No
174,https://www.zillow.com/homedetails/1646-W-Beach-Ave-Chicago-IL-60622/3860047_zpid/,"899,000","1646 W Beach Ave,"," Chicago, IL 60622",Single Family Residence,1991,"2,400 sqft",--, 3, 4, 3, 1, Main, 180 ," Eating Area-Breakfast Bar, Eating Area-Table Space, Pantry-Butler, Pantry-Closet, Custom Cabinetry", Flooring(Ceramic Tile), Lower, 297 ,," Windows(Blinds,Shades),Flooring(Hardwood)", Main, 238 , Separate," Windows(Blinds,Shades),Flooring(Hardwood)", Main,," Full,Finished,Exterior Access"," Hardwood, Heated", Natural Gas, Central Air," Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, Stainless Steel Appliance(s), Wine Refrigerator, Range Hood, Water Purifier"," Vaulted/Cathedral Ceilings, Dry Bar, Walk-In Closet(s)",, 2, Garage,, 2," 2,400 sqft", Corner Lot, Two, Deck,, Tri-Level, Single Family Residence," Vinyl Siding, Cedar, Frame", Concrete Perimeter,, No
175,https://www.zillow.com/homedetails/850-Des-Plaines-Ave-APT-503-Forest-Park-IL-60130/3763405_zpid/,"69,900","850 Des Plaines Ave APT 503,"," Forest Park, IL 60130",Condominium,1974,,650, 1, 1, 1,, Main, 72 , Galley,,,,,, Main, 192 , Separate,, Main,, None,, Electric, 1 (Window/Wall Unit),,,, 1, Assigned,,,,,,,,, Condominium, Brick,,, No
176,https://www.zillow.com/homedetails/850-Des-Plaines-Ave-APT-503-Forest-Park-IL-60130/3763405_zpid/,"69,900","850 Des Plaines Ave APT 503,"," Forest Park, IL 60130",Condominium,1974,,650, 1, 1, 1,, Main, 72 , Galley,,,,,, Main, 192 , Separate,, Main,, None,, Electric, 1 (Window/Wall Unit),,,, 1, Assigned,,,,,,,,, Condominium, Brick,,, No
177,https://www.zillow.com/homedetails/65-E-Goethe-St-APT-8W-Chicago-IL-60610/118604335_zpid/,"3,250,000","65 E Goethe St APT 8W,"," Chicago, IL 60610",Condominium,2000,,"3,300", 3, 4, 3, 1, Main, 208 , Eating Area-Table Space,,,,,, Main, 414 , Separate,, Main,, None,," Natural Gas, Forced Air, Steam, Radiant", Central Air,,,, 2, Garage - Attached,, 2,, Corner Lot,,,,, Condominium, Limestone, Concrete Perimeter,, No
178,https://www.zillow.com/homedetails/504-N-Paulina-St-Chicago-IL-60622/158778092_zpid/,"1,349,200","504 N Paulina St,"," Chicago, IL 60622",Single Family Residence,2016,"2,400 sqft","4,100", 4, 5, 3, 2, Main, 128 ," Eating Area-Breakfast Bar, Island, Pantry-Butler"," Windows(Double Pane Windows,ENERGY STAR Qualified Windows,Insulated Windows,Low Emissivity Windows,Window Treatments),Flooring(Hardwood)", Main, 224 ,," Windows(Double Pane Windows,ENERGY STAR Qualified Windows,Insulated Windows,Low Emissivity Windows,Window Treatments),Flooring(Hardwood)", Main, 336 , Combined w/ LivRm," Windows(Double Pane Windows,ENERGY STAR Qualified Windows,Insulated Windows,Low Emissivity Windows,Window Treatments),Flooring(Hardwood)", Main,," Full,English,Finished,Rec/Family Area,Sleeping Area,Storage Space"," Hardwood, Heated"," Natural Gas, Forced Air, Zoned"," Central Air, Zoned"," Double Oven, Dishwasher, High End Refrigerator, Washer, Dryer, Disposal, Wine Refrigerator, Cooktop, Built-In Oven, Range Hood, Gas Cooktop, Intercom, Wall Oven"," Wet Bar, 10'  Ceiling, Open Floorplan, Special Millwork",, 2, Garage,, 2," 2,400 sqft",, 3 Stories," Deck, Roof Deck",, Contemporary, Single Family Residence," Steel Siding, Brick", Concrete Perimeter,, No
